,p,Trajectory Length,FDG Length,FG Length,Cells Processed
0,0.16,249,201,201,147989
0,0.16,269,201,201,163863
0,0.16,257,201,201,115904
0,0.16,277,201,201,184965
0,0.16,263,201,201,97158
0,0.16,253,201,201,86349
0,0.16,227,201,201,138682
0,0.16,243,201,201,96919
0,0.16,243,201,201,144374
0,0.16,257,201,201,134055
0,0.16,293,201,201,84717
0,0.16,241,201,201,95005
0,0.16,263,201,201,198200
0,0.16,255,201,201,80232
0,0.16,235,201,201,128750
0,0.16,255,201,201,140733
0,0.16,249,201,201,171563
0,0.16,247,201,201,155545
0,0.16,223,201,201,98705
0,0.16,249,201,201,162624
0,0.16,255,201,201,152265
0,0.16,243,201,201,116449
0,0.16,249,201,201,131303
0,0.16,281,201,201,139102
0,0.16,237,201,201,137540
0,0.16,225,201,201,126364
0,0.16,237,201,201,136842
0,0.17,241,201,201,105613
0,0.17,255,201,201,150679
0,0.17,249,201,201,151308
0,0.17,249,201,201,156833
0,0.17,249,201,201,177114
0,0.17,289,201,201,194989
0,0.17,251,201,201,158096
0,0.17,253,201,201,128405
0,0.17,277,201,201,99152
0,0.17,241,201,201,133730
0,0.17,237,201,201,122448
0,0.17,245,201,201,93262
0,0.17,263,201,201,151395
0,0.17,275,201,201,124588
0,0.17,259,201,201,70161
0,0.17,269,201,201,74238
0,0.17,259,201,201,133001
0,0.17,247,201,201,111165
0,0.17,239,201,201,88922
0,0.17,237,201,201,104818
0,0.17,243,201,201,131048
0,0.17,267,201,201,124097
0,0.17,277,201,203,101391
0,0.17,223,201,201,152431
0,0.17,237,201,201,109989
0,0.17,267,201,201,151102
0,0.17,263,201,201,127554
0,0.17,275,201,201,141200
0,0.17,263,201,201,146028
0,0.17,249,201,201,138765
0,0.17,241,201,201,114652
0,0.17,243,201,201,149642
0,0.17,279,201,201,199475
0,0.17,291,201,201,93046
0,0.17,241,201,201,74940
0,0.17,253,201,201,170939
0,0.17,243,201,201,92436
0,0.17,225,201,201,96960
0,0.17,251,201,201,173787
0,0.17,251,201,201,126810
0,0.17,303,201,201,162131
0,0.17,279,201,201,126134
0,0.17,249,201,201,136751
0,0.17,243,201,201,191477
0,0.17,231,201,201,78570
0,0.17,253,201,201,143636
0,0.17,267,201,201,114223
0,0.17,239,201,201,98234
0,0.17,259,201,201,189378
0,0.17,261,201,201,231022
0,0.17,261,201,201,131126
0,0.17,265,201,201,110720
0,0.17,249,201,201,188494
0,0.17,281,201,201,143901
0,0.17,255,201,201,72728
0,0.17,243,201,201,143782
0,0.17,253,201,201,121874
0,0.17,283,201,201,173289
0,0.17,243,201,201,90983
0,0.17,269,201,201,164103
0,0.17,255,201,201,193941
0,0.17,243,201,201,152347
0,0.17,281,201,201,114737
0,0.17,255,201,201,134668
0,0.17,287,201,201,105661
0,0.17,265,201,201,168929
0,0.17,249,201,201,93919
0,0.17,239,201,201,193595
0,0.17,253,201,201,111280
0,0.17,269,201,201,177954
0,0.17,265,201,201,209761
0,0.17,279,201,201,149755
0,0.17,247,201,201,152141
0,0.17,253,201,201,157784
0,0.17,263,201,201,123995
0,0.17,265,201,201,157514
0,0.17,285,201,201,198640
0,0.17,253,201,201,129016
0,0.17,229,201,201,162498
0,0.17,251,201,201,189861
0,0.17,263,201,201,116866
0,0.17,295,201,201,192893
0,0.17,271,201,201,171747
0,0.17,243,201,201,122236
0,0.17,263,201,201,209123
0,0.17,237,201,201,181259
0,0.17,291,201,201,125274
0,0.17,255,201,201,109516
0,0.17,255,201,201,127206
0,0.17,261,201,201,120498
0,0.17,257,201,201,95035
0,0.17,237,201,201,103256
0,0.17,267,201,201,148642
0,0.17,269,201,201,187094
0,0.17,281,201,201,163930
0,0.17,259,201,201,118525
0,0.17,259,201,201,75013
0,0.17,269,201,201,146329
0,0.17,273,201,201,151751
0,0.17,239,201,201,107323
0,0.18000000000000002,287,201,201,211481
0,0.18000000000000002,275,201,201,145860
0,0.18000000000000002,249,201,201,261692
0,0.18000000000000002,267,201,201,194834
0,0.18000000000000002,289,201,201,117382
0,0.18000000000000002,279,201,201,133300
0,0.18000000000000002,301,201,201,215918
0,0.18000000000000002,249,201,201,117747
0,0.18000000000000002,283,201,201,126499
0,0.18000000000000002,253,201,201,160528
0,0.18000000000000002,253,201,201,220377
0,0.18000000000000002,253,201,201,169934
0,0.18000000000000002,261,201,201,210543
0,0.18000000000000002,259,201,201,139014
0,0.18000000000000002,249,201,201,65506
0,0.18000000000000002,249,201,201,183150
0,0.18000000000000002,265,201,201,270610
0,0.18000000000000002,279,201,201,197149
0,0.18000000000000002,251,201,201,149023
0,0.18000000000000002,253,201,201,125930
0,0.18000000000000002,255,201,201,114602
0,0.18000000000000002,261,201,201,151982
0,0.18000000000000002,283,201,201,180834
0,0.18000000000000002,273,201,201,80152
0,0.18000000000000002,251,201,201,159715
0,0.18000000000000002,281,201,201,160166
0,0.18000000000000002,251,201,201,134503
0,0.18000000000000002,257,201,201,144720
0,0.18000000000000002,255,201,201,134311
0,0.18000000000000002,281,201,201,169195
0,0.18000000000000002,259,201,201,166995
0,0.18000000000000002,239,201,201,301828
0,0.18000000000000002,249,201,201,163991
0,0.18000000000000002,277,201,201,172919
0,0.18000000000000002,265,201,201,139569
0,0.18000000000000002,237,201,201,138158
0,0.18000000000000002,271,201,201,140625
0,0.18000000000000002,255,201,201,145376
0,0.18000000000000002,267,201,201,104503
0,0.18000000000000002,265,201,201,175771
0,0.18000000000000002,255,201,201,144715
0,0.18000000000000002,263,201,201,109603
0,0.18000000000000002,273,201,201,85711
0,0.18000000000000002,237,201,201,132144
0,0.18000000000000002,273,201,201,189403
0,0.18000000000000002,255,201,201,88353
0,0.18000000000000002,265,201,201,178838
0,0.18000000000000002,297,201,201,185416
0,0.18000000000000002,257,201,201,144957
0,0.18000000000000002,263,201,201,193039
0,0.18000000000000002,247,201,201,224151
0,0.18000000000000002,265,201,201,162440
0,0.18000000000000002,297,201,201,108385
0,0.18000000000000002,257,201,201,71931
0,0.18000000000000002,235,201,201,164193
0,0.18000000000000002,275,201,201,183282
0,0.18000000000000002,241,201,201,114579
0,0.18000000000000002,283,201,201,141844
0,0.18000000000000002,257,201,201,166914
0,0.18000000000000002,291,201,201,194893
0,0.18000000000000002,305,201,201,158128
0,0.18000000000000002,251,201,201,113749
0,0.18000000000000002,259,201,201,118068
0,0.18000000000000002,279,201,201,188620
0,0.18000000000000002,285,201,201,170352
0,0.18000000000000002,265,201,201,173316
0,0.18000000000000002,269,201,201,96605
0,0.18000000000000002,271,201,201,119831
0,0.18000000000000002,295,201,203,224803
0,0.18000000000000002,255,201,201,187225
0,0.18000000000000002,283,201,201,159159
0,0.18000000000000002,307,201,201,136362
0,0.18000000000000002,251,201,201,118829
0,0.18000000000000002,257,201,201,138935
0,0.18000000000000002,281,201,201,169846
0,0.18000000000000002,261,201,201,108217
0,0.18000000000000002,241,201,201,115069
0,0.18000000000000002,257,201,201,145774
0,0.18000000000000002,261,201,201,221615
0,0.18000000000000002,263,201,201,184353
0,0.18000000000000002,261,201,201,186260
0,0.18000000000000002,249,201,201,128861
0,0.18000000000000002,237,201,201,172125
0,0.18000000000000002,261,201,201,120515
0,0.18000000000000002,269,201,201,188086
0,0.18000000000000002,273,201,201,166149
0,0.18000000000000002,251,201,201,69846
0,0.18000000000000002,291,201,201,222829
0,0.18000000000000002,279,201,201,125427
0,0.18000000000000002,291,201,201,103834
0,0.18000000000000002,263,201,201,171754
0,0.18000000000000002,307,201,201,183526
0,0.18000000000000002,263,201,201,138640
0,0.18000000000000002,271,201,201,113979
0,0.18000000000000002,295,201,201,230237
0,0.18000000000000002,277,201,201,126876
0,0.18000000000000002,261,201,201,126215
0,0.18000000000000002,293,201,201,181325
0,0.18000000000000002,257,201,201,172473
0,0.18000000000000002,301,201,201,116887
0,0.19000000000000003,267,201,201,195340
0,0.19000000000000003,255,201,201,168085
0,0.19000000000000003,279,201,201,196383
0,0.19000000000000003,305,201,201,260969
0,0.19000000000000003,241,201,201,169119
0,0.19000000000000003,277,201,201,133094
0,0.19000000000000003,259,201,201,146510
0,0.19000000000000003,293,201,201,124738
0,0.19000000000000003,301,201,201,162140
0,0.19000000000000003,309,201,201,186302
0,0.19000000000000003,271,201,201,196184
0,0.19000000000000003,255,201,201,119939
0,0.19000000000000003,267,201,201,223119
0,0.19000000000000003,275,201,201,135424
0,0.19000000000000003,253,201,201,156610
0,0.19000000000000003,259,201,201,182176
0,0.19000000000000003,247,201,201,180106
0,0.19000000000000003,253,201,201,170757
0,0.19000000000000003,281,201,201,221924
0,0.19000000000000003,311,201,201,231440
0,0.19000000000000003,249,201,201,191776
0,0.19000000000000003,261,201,201,203500
0,0.19000000000000003,273,201,201,95154
0,0.19000000000000003,279,201,201,144355
0,0.19000000000000003,311,201,201,145233
0,0.19000000000000003,315,201,201,154078
0,0.19000000000000003,249,201,201,150034
0,0.19000000000000003,255,201,201,90537
0,0.19000000000000003,235,201,201,95604
0,0.19000000000000003,269,201,201,151890
0,0.19000000000000003,281,201,201,188505
0,0.19000000000000003,249,201,201,147774
0,0.19000000000000003,251,201,201,186288
0,0.19000000000000003,311,201,201,138005
0,0.19000000000000003,259,201,201,157355
0,0.19000000000000003,267,201,201,200482
0,0.19000000000000003,259,201,201,197248
0,0.19000000000000003,279,201,201,160956
0,0.19000000000000003,299,201,201,112096
0,0.19000000000000003,295,201,201,136281
0,0.19000000000000003,277,201,201,218972
0,0.19000000000000003,275,201,201,221649
0,0.19000000000000003,269,201,201,267705
0,0.19000000000000003,251,201,201,182503
0,0.19000000000000003,291,201,201,153098
0,0.19000000000000003,271,201,201,206889
0,0.19000000000000003,245,201,201,174987
0,0.19000000000000003,261,201,201,120612
0,0.19000000000000003,261,201,201,140951
0,0.19000000000000003,279,201,201,191572
0,0.19000000000000003,293,201,201,135550
0,0.19000000000000003,301,201,201,188675
0,0.19000000000000003,251,201,201,153595
0,0.19000000000000003,263,201,201,147026
0,0.19000000000000003,271,201,201,174042
0,0.19000000000000003,291,201,201,151924
0,0.19000000000000003,291,201,201,126961
0,0.19000000000000003,271,201,201,157364
0,0.19000000000000003,297,201,201,231790
0,0.19000000000000003,297,201,201,253449
0,0.19000000000000003,273,201,201,134953
0,0.19000000000000003,255,201,201,230030
0,0.19000000000000003,249,201,201,137359
0,0.19000000000000003,299,201,201,199964
0,0.19000000000000003,269,201,201,153179
0,0.19000000000000003,239,201,201,139540
0,0.19000000000000003,305,201,201,224842
0,0.19000000000000003,253,201,201,136202
0,0.19000000000000003,269,201,201,65483
0,0.19000000000000003,283,201,201,184533
0,0.19000000000000003,277,201,201,156503
0,0.19000000000000003,277,201,201,224820
0,0.19000000000000003,251,201,201,165432
0,0.19000000000000003,285,201,201,188260
0,0.19000000000000003,283,201,201,184509
0,0.19000000000000003,283,201,201,122039
0,0.19000000000000003,271,201,201,108814
0,0.19000000000000003,261,201,201,132186
0,0.19000000000000003,259,201,201,169499
0,0.19000000000000003,259,201,201,106150
0,0.19000000000000003,309,201,201,202677
0,0.19000000000000003,235,201,201,163778
0,0.19000000000000003,295,201,201,138551
0,0.19000000000000003,285,201,201,160054
0,0.19000000000000003,257,201,201,167480
0,0.19000000000000003,259,201,201,162670
0,0.19000000000000003,271,201,201,213341
0,0.19000000000000003,283,201,201,183899
0,0.19000000000000003,239,201,201,124846
0,0.19000000000000003,309,201,201,304230
0,0.19000000000000003,261,201,201,172123
0,0.19000000000000003,293,201,201,138994
0,0.19000000000000003,263,201,201,196658
0,0.19000000000000003,259,201,201,183081
0,0.19000000000000003,267,201,201,154074
0,0.19000000000000003,311,201,201,245140
0,0.19000000000000003,255,201,201,199790
0,0.19000000000000003,263,201,201,101074
0,0.19000000000000003,297,201,201,253591
0,0.19000000000000003,271,201,201,113608
0,0.20000000000000004,273,201,201,125678
0,0.20000000000000004,337,201,201,143260
0,0.20000000000000004,265,201,201,176879
0,0.20000000000000004,295,201,201,169280
0,0.20000000000000004,269,201,201,208450
0,0.20000000000000004,281,201,201,173710
0,0.20000000000000004,279,201,201,202905
0,0.20000000000000004,267,201,201,189467
0,0.20000000000000004,321,201,201,193223
0,0.20000000000000004,291,201,201,165720
0,0.20000000000000004,275,201,201,178332
0,0.20000000000000004,289,201,201,142661
0,0.20000000000000004,247,201,201,137516
0,0.20000000000000004,309,201,201,226413
0,0.20000000000000004,253,201,201,145212
0,0.20000000000000004,255,201,201,225012
0,0.20000000000000004,259,201,201,169956
0,0.20000000000000004,247,201,201,100674
0,0.20000000000000004,297,201,201,201184
0,0.20000000000000004,271,201,201,172307
0,0.20000000000000004,275,201,201,155230
0,0.20000000000000004,305,201,201,183839
0,0.20000000000000004,275,201,201,249934
0,0.20000000000000004,265,201,201,187363
0,0.20000000000000004,269,201,201,210657
0,0.20000000000000004,281,201,201,204883
0,0.20000000000000004,273,201,201,154029
0,0.20000000000000004,269,201,201,272058
0,0.20000000000000004,271,201,201,161997
0,0.20000000000000004,303,201,201,234667
0,0.20000000000000004,265,201,201,263194
0,0.20000000000000004,267,201,201,112589
0,0.20000000000000004,381,201,201,187673
0,0.20000000000000004,307,201,201,190485
0,0.20000000000000004,297,201,201,189137
0,0.20000000000000004,243,201,201,191279
0,0.20000000000000004,307,201,201,160502
0,0.20000000000000004,239,201,201,143003
0,0.20000000000000004,257,201,201,178818
0,0.20000000000000004,259,201,201,114919
0,0.20000000000000004,289,201,201,179770
0,0.20000000000000004,285,201,201,142224
0,0.20000000000000004,231,201,201,171491
0,0.20000000000000004,269,201,201,161825
0,0.20000000000000004,261,201,201,174199
0,0.20000000000000004,245,201,201,96270
0,0.20000000000000004,263,201,201,151615
0,0.20000000000000004,281,201,201,188024
0,0.20000000000000004,279,201,201,244658
0,0.20000000000000004,363,201,205,479414
0,0.20000000000000004,299,201,201,189823
0,0.20000000000000004,289,201,201,190482
0,0.20000000000000004,297,201,201,174527
0,0.20000000000000004,267,201,201,112612
0,0.20000000000000004,291,201,201,219724
0,0.20000000000000004,265,201,201,172669
0,0.20000000000000004,295,201,201,153260
0,0.20000000000000004,305,201,201,230780
0,0.20000000000000004,319,201,201,274096
0,0.20000000000000004,281,201,201,166657
0,0.20000000000000004,291,201,201,167833
0,0.20000000000000004,249,201,201,210377
0,0.20000000000000004,269,201,201,239150
0,0.20000000000000004,285,201,201,190973
0,0.20000000000000004,281,201,201,188662
0,0.20000000000000004,277,201,201,126961
0,0.20000000000000004,257,201,201,155797
0,0.20000000000000004,293,201,203,211111
0,0.20000000000000004,305,201,201,143639
0,0.20000000000000004,283,201,201,133447
0,0.20000000000000004,275,201,201,146178
0,0.20000000000000004,279,201,201,196154
0,0.20000000000000004,311,201,201,113883
0,0.20000000000000004,221,201,201,143786
0,0.20000000000000004,243,201,201,180202
0,0.20000000000000004,289,201,201,174659
0,0.20000000000000004,269,201,201,208351
0,0.20000000000000004,295,201,201,152160
0,0.20000000000000004,303,201,201,132295
0,0.20000000000000004,257,201,201,209811
0,0.20000000000000004,285,201,201,184028
0,0.20000000000000004,241,201,201,143559
0,0.20000000000000004,297,201,201,178530
0,0.20000000000000004,243,201,201,165840
0,0.20000000000000004,279,201,201,219785
0,0.20000000000000004,279,201,201,184099
0,0.20000000000000004,279,201,201,223808
0,0.20000000000000004,285,201,201,193145
0,0.20000000000000004,277,201,201,182700
0,0.20000000000000004,301,201,201,183314
0,0.20000000000000004,251,201,201,119662
0,0.20000000000000004,291,201,201,123971
0,0.20000000000000004,281,201,201,239467
0,0.20000000000000004,279,201,201,105970
0,0.20000000000000004,277,201,201,229691
0,0.20000000000000004,305,201,201,181211
0,0.20000000000000004,289,201,201,217065
0,0.20000000000000004,293,201,201,255725
0,0.20000000000000004,299,201,201,191898
0,0.20000000000000004,249,201,201,137311
0,0.21000000000000005,281,201,201,86186
0,0.21000000000000005,279,201,201,162254
0,0.21000000000000005,285,201,201,189941
0,0.21000000000000005,263,201,201,138848
0,0.21000000000000005,279,201,201,209092
0,0.21000000000000005,279,201,201,205943
0,0.21000000000000005,261,201,201,179664
0,0.21000000000000005,297,201,201,116426
0,0.21000000000000005,271,201,201,164255
0,0.21000000000000005,317,201,201,164179
0,0.21000000000000005,293,201,201,173411
0,0.21000000000000005,321,203,203,173935
0,0.21000000000000005,253,201,201,128767
0,0.21000000000000005,273,201,201,162650
0,0.21000000000000005,267,201,201,184336
0,0.21000000000000005,269,201,201,202743
0,0.21000000000000005,291,201,201,195438
0,0.21000000000000005,257,201,201,160177
0,0.21000000000000005,261,201,201,114069
0,0.21000000000000005,309,201,201,137013
0,0.21000000000000005,293,201,201,259629
0,0.21000000000000005,281,201,201,196017
0,0.21000000000000005,281,201,201,180422
0,0.21000000000000005,265,201,201,228606
0,0.21000000000000005,297,201,201,215796
0,0.21000000000000005,277,201,201,152745
0,0.21000000000000005,255,201,201,169683
0,0.21000000000000005,239,201,201,184358
0,0.21000000000000005,281,201,201,256047
0,0.21000000000000005,333,201,201,223166
0,0.21000000000000005,273,201,201,152506
0,0.21000000000000005,293,201,201,141005
0,0.21000000000000005,289,201,201,132104
0,0.21000000000000005,275,201,201,183893
0,0.21000000000000005,275,201,201,184303
0,0.21000000000000005,257,201,201,129606
0,0.21000000000000005,295,201,201,165294
0,0.21000000000000005,281,201,201,189985
0,0.21000000000000005,281,201,201,179507
0,0.21000000000000005,255,201,201,222780
0,0.21000000000000005,273,201,201,239386
0,0.21000000000000005,309,201,201,110540
0,0.21000000000000005,241,201,201,191811
0,0.21000000000000005,281,201,201,189458
0,0.21000000000000005,287,201,201,147715
0,0.21000000000000005,285,201,201,238851
0,0.21000000000000005,299,201,201,177838
0,0.21000000000000005,315,201,201,115904
0,0.21000000000000005,325,201,201,156781
0,0.21000000000000005,251,201,201,195808
0,0.21000000000000005,293,201,201,161335
0,0.21000000000000005,259,201,201,132873
0,0.21000000000000005,317,201,201,114178
0,0.21000000000000005,261,201,201,173299
0,0.21000000000000005,317,201,201,195213
0,0.21000000000000005,285,201,201,258106
0,0.21000000000000005,291,201,201,237194
0,0.21000000000000005,297,201,201,177138
0,0.21000000000000005,301,201,201,207072
0,0.21000000000000005,307,201,201,220785
0,0.21000000000000005,311,201,201,217604
0,0.21000000000000005,273,201,201,113987
0,0.21000000000000005,251,201,201,170377
0,0.21000000000000005,305,201,201,224358
0,0.21000000000000005,273,201,201,293079
0,0.21000000000000005,257,201,201,183012
0,0.21000000000000005,311,201,203,157596
0,0.21000000000000005,297,201,201,206464
0,0.21000000000000005,353,201,201,207617
0,0.21000000000000005,323,201,201,223846
0,0.21000000000000005,243,201,201,207695
0,0.21000000000000005,345,201,201,237515
0,0.21000000000000005,285,201,201,270707
0,0.21000000000000005,245,201,201,216393
0,0.21000000000000005,275,201,201,256210
0,0.21000000000000005,285,201,201,160354
0,0.21000000000000005,265,201,201,198355
0,0.21000000000000005,287,201,201,256984
0,0.21000000000000005,289,201,201,160449
0,0.21000000000000005,283,201,201,144674
0,0.21000000000000005,249,201,201,166915
0,0.21000000000000005,305,201,201,175211
0,0.21000000000000005,301,201,201,205363
0,0.21000000000000005,293,201,201,228520
0,0.21000000000000005,263,201,201,308904
0,0.21000000000000005,341,201,201,242338
0,0.21000000000000005,265,201,201,131057
0,0.21000000000000005,263,201,201,179559
0,0.21000000000000005,271,201,201,194929
0,0.21000000000000005,271,201,201,169914
0,0.21000000000000005,261,201,201,165479
0,0.21000000000000005,249,201,201,172433
0,0.21000000000000005,251,201,201,178827
0,0.21000000000000005,255,201,201,134948
0,0.21000000000000005,287,201,201,257164
0,0.21000000000000005,277,201,201,233692
0,0.21000000000000005,243,201,201,118838
0,0.21000000000000005,283,201,201,217056
0,0.21000000000000005,375,201,201,255464
0,0.21000000000000005,283,201,201,280973
0,0.22000000000000006,357,201,201,312419
0,0.22000000000000006,299,201,201,168261
0,0.22000000000000006,301,201,201,295993
0,0.22000000000000006,303,201,201,228120
0,0.22000000000000006,291,201,201,169286
0,0.22000000000000006,295,201,201,278305
0,0.22000000000000006,311,201,201,345781
0,0.22000000000000006,273,201,201,244695
0,0.22000000000000006,281,201,201,140106
0,0.22000000000000006,259,201,201,171326
0,0.22000000000000006,281,201,201,274545
0,0.22000000000000006,279,201,201,159184
0,0.22000000000000006,267,201,201,190931
0,0.22000000000000006,241,201,201,193565
0,0.22000000000000006,327,205,205,146192
0,0.22000000000000006,285,201,201,161695
0,0.22000000000000006,285,201,201,108304
0,0.22000000000000006,299,201,201,178317
0,0.22000000000000006,249,201,201,251709
0,0.22000000000000006,319,201,201,206099
0,0.22000000000000006,281,201,201,179875
0,0.22000000000000006,263,201,201,275759
0,0.22000000000000006,287,201,201,147083
0,0.22000000000000006,329,201,201,315123
0,0.22000000000000006,311,203,203,187597
0,0.22000000000000006,267,201,201,188804
0,0.22000000000000006,309,201,201,129341
0,0.22000000000000006,307,201,201,183153
0,0.22000000000000006,285,201,203,238217
0,0.22000000000000006,271,201,201,123621
0,0.22000000000000006,271,201,201,172597
0,0.22000000000000006,291,201,201,154951
0,0.22000000000000006,301,201,201,352617
0,0.22000000000000006,289,201,201,249840
0,0.22000000000000006,311,201,201,198657
0,0.22000000000000006,307,201,201,152789
0,0.22000000000000006,357,201,201,268557
0,0.22000000000000006,303,201,201,208868
0,0.22000000000000006,307,201,201,200225
0,0.22000000000000006,289,201,201,175905
0,0.22000000000000006,263,201,201,197569
0,0.22000000000000006,285,201,201,140783
0,0.22000000000000006,305,201,201,190482
0,0.22000000000000006,269,201,201,259030
0,0.22000000000000006,343,201,201,201522
0,0.22000000000000006,275,201,201,165077
0,0.22000000000000006,251,201,201,157591
0,0.22000000000000006,309,201,201,231959
0,0.22000000000000006,285,201,201,176886
0,0.22000000000000006,257,201,201,131220
0,0.22000000000000006,403,201,201,181337
0,0.22000000000000006,333,201,201,332729
0,0.22000000000000006,281,201,201,264664
0,0.22000000000000006,261,201,201,190582
0,0.22000000000000006,275,201,201,177459
0,0.22000000000000006,281,201,201,214795
0,0.22000000000000006,257,201,201,192783
0,0.22000000000000006,283,201,201,213132
0,0.22000000000000006,273,201,201,114692
0,0.22000000000000006,277,201,201,259459
0,0.22000000000000006,293,201,201,184013
0,0.22000000000000006,293,201,201,228251
0,0.22000000000000006,321,201,201,427601
0,0.22000000000000006,307,201,201,297639
0,0.22000000000000006,281,201,201,194556
0,0.22000000000000006,307,201,201,211902
0,0.22000000000000006,283,201,201,269281
0,0.22000000000000006,305,201,201,121818
0,0.22000000000000006,309,201,201,185819
0,0.22000000000000006,277,201,201,165764
0,0.22000000000000006,291,201,201,141326
0,0.22000000000000006,297,201,201,199024
0,0.22000000000000006,281,201,201,254709
0,0.22000000000000006,317,201,201,198564
0,0.22000000000000006,347,201,201,256575
0,0.22000000000000006,313,201,201,172491
0,0.22000000000000006,263,201,201,175926
0,0.22000000000000006,329,201,201,187137
0,0.22000000000000006,243,201,201,180111
0,0.22000000000000006,317,201,201,205474
0,0.22000000000000006,277,201,201,180971
0,0.22000000000000006,315,201,203,319829
0,0.22000000000000006,317,201,203,192139
0,0.22000000000000006,311,201,201,162504
0,0.22000000000000006,283,201,201,170826
0,0.22000000000000006,317,201,201,316823
0,0.22000000000000006,293,201,201,191702
0,0.22000000000000006,295,201,201,149192
0,0.22000000000000006,267,201,201,241352
0,0.22000000000000006,317,201,201,222112
0,0.22000000000000006,337,201,201,233353
0,0.22000000000000006,299,201,201,109179
0,0.22000000000000006,339,201,201,253352
0,0.22000000000000006,331,203,203,406170
0,0.22000000000000006,275,201,201,180558
0,0.22000000000000006,275,201,201,154734
0,0.22000000000000006,261,201,201,250758
0,0.22000000000000006,273,201,201,297889
0,0.22000000000000006,255,201,201,135150
0,0.22000000000000006,291,201,201,130996
0,0.23000000000000007,279,201,203,206607
0,0.23000000000000007,287,201,201,252352
0,0.23000000000000007,395,201,201,311087
0,0.23000000000000007,425,201,201,304495
0,0.23000000000000007,273,201,201,195594
0,0.23000000000000007,275,201,201,170158
0,0.23000000000000007,287,201,201,166260
0,0.23000000000000007,267,201,201,232122
0,0.23000000000000007,297,201,201,140961
0,0.23000000000000007,309,201,201,151878
0,0.23000000000000007,299,201,201,181950
0,0.23000000000000007,307,201,201,251652
0,0.23000000000000007,393,201,201,223805
0,0.23000000000000007,301,201,201,293455
0,0.23000000000000007,349,201,201,133471
0,0.23000000000000007,325,203,203,182673
0,0.23000000000000007,357,201,201,289525
0,0.23000000000000007,257,201,201,144410
0,0.23000000000000007,299,201,201,165702
0,0.23000000000000007,277,201,201,197235
0,0.23000000000000007,331,201,201,175074
0,0.23000000000000007,251,201,201,327600
0,0.23000000000000007,353,201,201,251165
0,0.23000000000000007,307,201,201,228087
0,0.23000000000000007,307,201,201,179873
0,0.23000000000000007,357,201,201,227369
0,0.23000000000000007,311,201,201,228671
0,0.23000000000000007,317,201,201,218841
0,0.23000000000000007,311,201,201,152901
0,0.23000000000000007,299,201,201,257978
0,0.23000000000000007,323,201,201,208375
0,0.23000000000000007,277,201,201,253417
0,0.23000000000000007,327,201,203,143641
0,0.23000000000000007,281,201,201,237580
0,0.23000000000000007,275,201,201,136137
0,0.23000000000000007,277,201,201,238168
0,0.23000000000000007,285,201,201,247109
0,0.23000000000000007,357,201,201,225531
0,0.23000000000000007,317,201,201,192554
0,0.23000000000000007,251,201,201,323062
0,0.23000000000000007,309,201,201,230774
0,0.23000000000000007,331,201,201,238081
0,0.23000000000000007,309,201,201,173792
0,0.23000000000000007,277,201,201,208990
0,0.23000000000000007,311,201,201,263181
0,0.23000000000000007,293,201,201,204300
0,0.23000000000000007,291,201,201,260700
0,0.23000000000000007,317,201,201,213848
0,0.23000000000000007,275,201,201,158029
0,0.23000000000000007,309,201,201,199783
0,0.23000000000000007,305,201,201,185100
0,0.23000000000000007,275,201,201,173009
0,0.23000000000000007,277,201,201,212373
0,0.23000000000000007,333,201,201,216349
0,0.23000000000000007,311,201,201,288405
0,0.23000000000000007,301,201,201,160484
0,0.23000000000000007,261,201,201,211291
0,0.23000000000000007,257,201,201,203686
0,0.23000000000000007,271,201,201,187672
0,0.23000000000000007,309,201,201,223228
0,0.23000000000000007,293,201,201,190593
0,0.23000000000000007,259,201,201,244090
0,0.23000000000000007,273,201,201,200366
0,0.23000000000000007,331,201,201,203889
0,0.23000000000000007,291,201,201,150215
0,0.23000000000000007,261,201,201,147130
0,0.23000000000000007,273,201,201,150397
0,0.23000000000000007,303,201,201,268673
0,0.23000000000000007,301,201,201,234449
0,0.23000000000000007,261,201,201,199171
0,0.23000000000000007,259,201,201,185692
0,0.23000000000000007,301,201,201,202079
0,0.23000000000000007,281,201,201,204861
0,0.23000000000000007,331,201,201,172047
0,0.23000000000000007,315,201,201,266521
0,0.23000000000000007,293,201,201,170462
0,0.23000000000000007,297,201,201,280280
0,0.23000000000000007,307,203,205,198531
0,0.23000000000000007,317,201,201,257817
0,0.23000000000000007,321,201,201,303432
0,0.23000000000000007,329,201,201,215512
0,0.23000000000000007,261,201,201,301817
0,0.23000000000000007,311,201,201,204810
0,0.23000000000000007,361,201,201,238899
0,0.23000000000000007,277,201,201,216465
0,0.23000000000000007,331,201,201,366221
0,0.23000000000000007,319,201,201,229034
0,0.23000000000000007,329,201,201,174906
0,0.23000000000000007,369,201,201,254085
0,0.23000000000000007,317,201,201,157812
0,0.23000000000000007,311,201,201,305117
0,0.23000000000000007,265,201,201,207103
0,0.23000000000000007,363,201,201,164888
0,0.23000000000000007,333,201,201,180627
0,0.23000000000000007,335,201,201,233335
0,0.23000000000000007,299,201,201,299136
0,0.23000000000000007,289,201,201,208824
0,0.23000000000000007,301,201,201,172187
0,0.23000000000000007,293,201,201,210999
0,0.23000000000000007,291,201,201,204149
0,0.24000000000000007,287,201,201,125422
0,0.24000000000000007,269,201,201,231167
0,0.24000000000000007,285,201,201,349375
